1285,1219,5
1285,3438,2
1285,3734,4
1285,3735,5
1285,3741,3
1285,162,5
1285,3747,5
1285,3752,2
1285,2729,5
1285,3754,3
1285,1199,5
1285,3253,5
1285,1721,4
1285,1210,4
1285,2239,5
1285,1217,4
1285,2243,5
1285,2245,5
1285,1223,5
1285,1227,4
1285,1747,3
1285,1242,5
1285,2268,4
1285,231,3
1285,1256,5
1285,2795,5
1285,1260,4
1285,2797,4
1285,1273,3
1285,2300,4
1285,1280,5
1285,1283,5
1285,3846,2
1285,778,5
1285,1804,3
1285,2829,3
1285,2692,5
1285,282,3
1285,2844,4
1285,3359,5
1285,288,4
1285,3366,4
1285,1856,5
1285,2369,4
1285,3394,3
1285,838,4
1285,334,3
1285,1365,3
1285,342,4
1285,1883,5
1285,3422,5
1285,1380,3
1285,2919,4
1285,3949,4
1285,2926,3
1285,370,2
1285,3448,5
1285,904,5
1285,908,5
1285,2966,4
1285,919,5
1285,3481,4
1285,2459,4
1285,1953,5
1285,1956,4
1285,1957,4
1285,1958,5
1285,2471,3
1285,1961,5
1285,1962,3
1285,1963,5
1285,2492,4
1285,448,5
1285,3524,5
1285,454,4
1285,1994,5
1285,1485,5
1285,2000,5
1285,3538,2
1285,2005,2
1285,3543,5
1285,2011,5
1285,2533,3
1285,3048,1
1285,1959,4
1285,2028,5
1285,493,4
1285,1518,5
1285,1010,4
1285,2035,4
1285,1017,4
1285,3068,5
1285,1824,3
1286,233,5
1286,3354,3
1286,1265,3
1287,3744,4
1287,1,5
1287,3717,2
1287,1089,5
1287,1898,4
1287,306,5
1287,1537,4
1287,2997,5
1287,3512,4
1287,2762,5
1288,2112,3
1288,3168,4
1288,1131,4
1288,1924,4
1288,229,3
1288,265,4
1288,971,4
1288,1132,4
1288,2125,4
1288,3019,3
1288,3408,3
1288,17,4
1288,3251,3
1288,3476,4
1288,3386,3
1288,2396,5
1288,3037,4
1288,735,4
1289,1376,3
1289,260,5
1289,2019,4
1289,2028,4
1289,1198,5
1290,908,4
1290,3114,5
1290,2716,5
1291,3072,4
1291,3077,4
1291,1288,3
1291,3342,3
1291,914,4
1291,919,5
1291,2671,4
1291,3741,3
1291,1186,5
1291,3747,4
1291,2340,2
1291,1190,4
1291,3496,3
1291,2352,4
1291,904,4
1291,1094,5
1291,1097,4
1291,587,4
1291,3535,2
1291,337,5
1291,1956,5
1291,1380,5
1291,2022,4
1291,231,2
1291,1129,5
1291,1127,3
1291,3823,4
1291,1639,2
1291,3067,5
1292,3863,3
1292,2948,3
1292,1261,3
1292,3917,1
1293,1285,2
1293,357,3
1293,1968,4
1293,1265,4
1293,2804,5
1293,2390,3
1293,953,2
1293,3301,2
1294,2539,4
1294,1028,3
1294,1285,4
1294,3819,5
1294,909,3
1294,910,5
1294,1171,3
1294,2453,5
1294,3479,3
1294,2968,4
1294,3357,4
1294,543,3
1294,34,3
1294,1097,5
1294,2243,4
1294,1270,4
1294,201,4
1294,3538,4
1294,1875,4
1294,3028,4
1294,3030,5
1294,2396,5
1294,3039,3
1294,3936,5
1294,1642,3
1294,235,4
1294,1234,4
1294,2291,3
1294,1654,3
1294,2174,5
1295,1267,4
1295,541,3
1295,1783,3
1296,1923,4
1296,2916,3
1296,3125,2
1296,2359,5
1297,2688,4
1297,2953,2
1297,2571,4
1297,268,2
1297,272,5
1297,18,4
1297,1171,2
1297,2324,5
1297,2117,4
1297,2080,4
1297,1441,4
1297,2289,3
1297,1061,4
1297,3495,3
1297,1863,2
1297,1580,3
1297,429,3
1297,178,3
1297,3763,3
1297,2356,3
1297,2997,5
1297,441,4
1297,442,3
1297,288,3
1297,325,1
1297,1953,4
1297,908,5
1297,586,3
1297,337,4
1297,594,4
1297,3669,3
1297,2902,2
1297,3897,4
1297,2265,1
1297,3034,5
1297,2395,4
1297,350,3
1297,3764,2
1297,2532,2
1297,2021,4
1297,849,1
1297,1261,4
1297,3182,5
1297,1405,5
1297,3697,2
1297,2038,1
1297,2836,4
1297,2683,4
1297,893,3
1298,1131,4
1298,3846,3
1298,2953,4
1298,1931,4
1298,2701,4
1298,144,3
1298,2321,4
1298,2706,5
1298,2067,5
1298,1172,4
1298,3735,4
1298,2329,4
1298,1562,3
1298,3740,3
1298,1370,4
1298,1955,4
1298,2087,3
1298,1833,4
1298,3754,3
1298,2987,5
1298,2476,4
1298,944,5
1298,1073,4
1298,435,3
1298,3252,4
1298,3633,4
1298,1673,3
1298,1848,3
1298,3258,4
1298,3387,4
1298,151,4
1298,2877,4
1298,2366,5
1298,575,4
1298,458,3
1298,1729,4
1298,1603,4
1298,198,4
1298,455,3
1298,585,4
1298,586,4
1298,2841,5
1298,2509,4
1298,1487,4
1298,1100,3
1298,595,5
1298,1017,4
1298,1882,4
1298,1375,4
1298,2529,5
1298,529,4
1298,3178,5
1298,2027,1
1298,367,4
1298,1994,4
1298,1235,4
1298,3070,2
1298,502,2
1298,2808,4
1298,1713,4
1298,1343,4
1298,39,3
1298,383,4
1299,1921,3
1299,2115,5
1299,2023,3
1299,2280,3
1299,1084,5
1299,110,5
1299,783,1
1299,2810,5
1299,2001,4
1299,3421,5
1299,1219,5
1299,2006,4
1299,2167,3
1299,1240,4
1299,1690,1
1299,2687,2
1299,2716,5
1299,1405,5
1299,95,3
1300,1984,1
1300,2722,4
1300,2683,4
1300,2692,5
1300,1862,1
1300,3175,3
1300,3081,5
1300,2599,5
1300,2700,5
1300,1805,5
1300,2959,5
1300,2328,4
1300,2707,5
1300,1717,5
1300,2840,2
1300,1977,4
1300,2747,3
1300,1980,1
1300,2389,2
1301,1028,5
1301,6,4
1301,904,4
1301,3081,4
1301,266,4
1301,1291,4
1301,653,3
1301,17,3
1301,2194,5
1301,661,3
1301,919,5
1301,3504,4
1301,34,5
1301,3877,4
1301,39,5
1301,1968,4
1301,1073,5
1301,306,4
1301,185,3
1301,1339,1
1301,317,4
1301,70,1
1301,1356,5
1301,1230,2
1301,1234,5
1301,3534,4
1301,2006,4
1301,1371,3
1301,2396,5
1301,551,5
1301,2289,3
1301,2291,4
1302,1089,5
1302,196,4
1302,2890,4
1302,1676,4
1302,1645,5
1302,1653,5
1302,185,5
1302,316,5
1303,3072,3
1303,1921,5
1303,555,4
1303,3844,2
1303,750,4
1303,112,4
1303,2952,3
1303,2905,5
1303,1276,4
1303,1090,4
1303,527,4
1303,275,1
1303,661,2
1303,150,5
1303,2455,4
1303,2968,5
1303,153,1
1303,1179,3
1303,3614,3
1303,671,5
1303,32,3
1303,1968,4
1303,802,2
1303,3363,4
1303,1701,5
1303,2985,4
1303,1835,1
1303,1198,5
1303,1200,2
1303,52,4
1303,2997,5
1303,3254,3
1303,2359,1
1303,2745,3
1303,1210,4
1303,1339,3
1303,2238,4
1303,1077,4
1303,2278,2
1303,1730,3
1303,1219,3
1303,708,2
1303,1093,3
1303,3142,1
1303,3528,3
1303,1994,4
1303,1954,4
1303,1998,1
1303,2628,1
1303,1234,4
1303,838,3
1303,3129,3
1303,3033,4
1303,2959,5
1303,3676,4
1303,223,5
1303,1376,3
1303,1253,3
1303,1254,5
1303,1916,4
1303,3948,3
1303,237,3
1303,2926,3
1303,111,5
1303,2288,5
1303,1641,3
1303,372,3
1303,2921,4
1303,1372,1
1303,3706,4
1303,3708,1
1303,3060,3
1303,1151,3
1304,260,5
1304,1221,5
1304,2662,4
1304,2858,4
1304,1394,3
1304,1234,4
1304,3635,4
1304,1214,5
1305,1193,5
1305,162,4
1306,260,5
1306,2693,5
1306,903,5
1306,520,4
1306,1266,5
1306,2188,3
1306,910,5
1306,2989,4
1306,3863,4
1306,527,5
1306,1797,5
1306,3104,4
1306,1188,4
1306,2469,5
1306,3624,3
1306,3753,3
1306,45,5
1306,3421,5
1306,435,3
1306,1590,2
1306,3897,4
1306,2861,4
1306,2622,4
1306,1729,4
1306,1862,2
1306,1480,4
1306,1036,5
1306,1784,5
1306,3794,4
1306,1876,4
1306,342,4
1306,2006,4
1306,2393,4
1306,1371,2
1306,2140,3
1306,1885,4
1306,356,5
1306,2027,2
1306,1394,5
1306,1912,4
1306,379,3
1306,1916,4
1306,1917,3
1306,1278,5
1307,2028,5
1307,1036,5
1307,260,4
1308,2028,5
1308,1198,4
1308,1214,3
1308,2321,3
1308,595,2
1308,1747,2
1308,3285,1
1308,2396,2
1308,2846,3
1308,3253,3
1310,2243,4
1310,1196,4
1310,3111,4
1311,736,3
1311,2081,4
1311,1030,3
1311,3782,5
1311,3793,5
1311,2092,1
1311,924,4
1311,588,4
1311,527,5
1311,2001,3
1311,2099,5
1311,2101,5
1311,3753,5
1311,1688,2
1311,2622,3
1311,2012,5
1311,157,3
1311,158,2
1312,1920,3
1312,1029,4
1312,2089,3
1312,2700,3
1312,3213,5
1312,1779,2
1312,788,4
1312,405,1
1312,631,3
1312,2140,4
1312,2533,4
1313,457,4
1313,3178,4
1313,1221,4
1313,3879,3
1314,2053,1
1314,2054,1
1314,1927,4
1314,2701,3
1314,1005,1
1314,153,5
1314,539,4
1314,2716,3
1314,2080,1
1314,673,3
1314,2087,1
1314,2987,3
1314,1584,3
1314,818,1
1314,3398,4
1314,3157,4
1314,2774,1
1314,2018,1
1314,1388,3
1314,2541,3
1314,239,1
1314,2546,4
1314,2042,2
1314,2046,1
1315,3538,5
1315,3859,4
1315,2716,3
1315,1198,5
1315,919,4
1316,3,3
1316,2699,2
1316,2070,4
1316,2686,4
1316,2791,5
1317,2015,4
1317,2391,5
1317,2795,4
1317,2054,2
1317,391,4
1317,520,3
1317,3308,4
1317,1035,4
1317,2316,3
1317,141,4
1317,2541,3
1317,785,1
1317,2706,3
1317,531,4
1317,1302,4
1317,151,4
1317,3095,5
1317,2372,3
1317,922,4
1317,157,1
1317,364,4
1317,2929,4
1317,2080,4
1317,3105,4
1317,3363,4
1317,1188,4
1317,2085,4
1317,551,3
1317,553,3
1317,1031,3
1317,428,4
1317,1266,4
1317,2863,5
1317,3504,5
1317,3889,1
1317,2866,5
1317,2995,2
1317,3253,5
1317,2359,5
1317,1848,3
1317,2617,4
1317,2491,4
1317,3900,4
1317,3005,2
1317,1214,4
1317,3264,3
1317,1562,3
1317,1220,4
1317,1221,4
1317,1953,4
1317,3273,4
1317,3703,5
1317,589,4
1317,3535,2
1317,85,4
1317,185,1
1317,2136,3
1317,2393,4
1317,218,4
1317,1499,3
1317,3173,2
1317,1888,2
1317,3555,3
1317,1380,3
1317,2917,4
1317,455,3
1317,2409,3
1317,1131,5
1317,748,3
1317,2797,4
1317,509,4
1317,3440,2
1317,1393,4
1317,3698,3
1317,1043,3
1317,1961,4
1317,3578,4
1317,1275,3
1317,2941,4
1317,1278,3
1317,2005,5
1318,3555,4
1319,2000,4
1319,2961,5
1319,3189,3
1320,2985,3
1320,2058,3
1320,2916,3
1320,3578,5
1320,110,4
1321,3424,4
1321,2194,3
1321,3138,1
1321,1222,2
1321,2118,5
1321,1994,4
1321,1259,3
1321,2804,4
1321,2349,1
1321,2926,3
1321,3727,2
1321,1968,5
1321,2738,3
1321,2100,4
1321,2133,4
1321,921,4
1321,3258,2
1321,1135,4
1322,1,5
1322,2946,5
1322,3,3
1322,900,5
1322,902,5
1322,903,5
1322,266,3
1322,907,4
1322,1944,4
1322,3076,5
1322,3871,4
1322,2080,3
1322,2083,5
1322,2087,3
1322,3497,3
1322,1031,5
1322,3244,4
1322,2096,3
1322,2739,5
1322,2870,4
1322,951,5
1322,1083,4
1322,2336,4
1322,3011,4
1322,2246,3
1322,1226,4
1322,1871,5
1322,248,4
1322,3035,5
1322,1372,3
1322,3040,4
1322,2471,3
1322,492,4
1322,3507,4
1322,1291,5
1322,2683,3
1323,1249,5
1323,2020,5
1323,1094,4
1323,1959,4
1323,1224,3
1323,2313,3
1323,1674,3
1323,1643,4
1323,1394,4
1323,302,2
1323,2704,4
1323,497,5
1323,498,1
1323,2858,3
1324,2599,5
1324,3005,3
1324,2795,4
1324,3053,4
1324,1231,5
1324,1617,3
1324,1207,4
1324,1206,5
1324,919,5
1324,3175,3
1324,2013,3
1325,1,5
1325,911,4
1325,2321,5
1325,1947,5
1325,927,4
1325,1954,5
1325,1179,4
1325,2355,4
1325,2997,5
1325,3551,4
1325,1212,4
1325,3265,4
1325,588,5
1325,3022,4
1325,720,5
1325,2393,3
1325,1243,3
1325,223,4
1325,610,3
1325,616,4
1325,3435,4
1325,3948,4
1325,1022,4
1326,1280,3
1326,896,3
1326,357,3
1326,1089,3
1326,593,5
1326,150,3
1326,1277,3
1327,3897,5
1327,1927,5
1328,2944,4
1328,2947,5
1328,3697,4
1328,648,4
1328,2985,3
1328,110,5
1328,2193,3
1328,1876,1
1328,3768,2
1328,1370,5
1328,1275,4
1328,3740,4
1328,1918,3
1329,253,3
1329,2539,4
1329,3208,3
1329,1772,4
1329,3213,4
1329,782,3
1329,16,4
1329,919,5
1329,2713,2
1329,3868,4
1329,2718,3
1329,673,3
1329,1573,5
1329,2599,1
1329,296,4
1329,2716,5
1329,3882,1
1329,2860,2
1329,2995,1
1329,3255,5
1329,2805,4
1329,480,4
1329,1091,3
1329,2628,5
1329,2759,3
1329,457,4
1329,3361,4
1329,3534,2
1329,1616,2
1329,2003,4
1329,3617,2
1329,1500,2
1329,1888,3
1329,1552,4
1329,3481,3
1329,1125,4
1329,2791,5
1329,1258,4
1329,1831,2
1329,3948,5
1329,1136,5
1329,3952,2
1329,2804,3
1329,1909,3
1329,1784,5
1329,761,3
1329,3175,4
1329,2858,5
1329,2005,3
1330,1185,5
1330,1250,5
1330,1283,4
1330,3435,4
1330,2706,4
1330,2396,5
1331,593,4
1331,3948,2
1331,1293,3
1331,2927,5
1331,1104,4
1331,17,4
1331,1950,3
1331,3801,4
1331,1944,4
1331,953,5
1331,2268,3
1331,2942,3
1332,1968,2
1332,344,4
1332,908,3
1332,2973,2
1332,1136,3
1333,2311,4
1333,2184,2
1333,940,5
1333,2058,4
1333,1291,3
1333,1552,5
1333,913,5
1333,3476,4
1333,21,5
1333,416,1
1333,1957,2
1333,169,1
1333,1196,5
1333,1965,5
1333,1198,5
1333,303,3
1333,1971,1
1333,1333,5
1333,950,5
1333,3273,1
1333,1080,4
1333,2105,3
1333,2490,3
1333,60,2
1333,3519,2
1333,196,2
1333,2291,5
1333,329,1
1333,590,5
1333,3153,5
1333,1748,5
1333,2005,2
1333,1977,1
1333,2140,2
1333,349,4
1333,3681,5
1333,2020,5
1333,3814,4
1333,2919,2
1333,362,4
1333,3947,5
1333,1589,4
1333,110,4
1333,112,3
1333,1018,2
1333,1267,5
1333,1783,2
1333,504,2
1333,3450,5
1333,3175,5
1334,3072,4
1334,2433,4
1334,3203,4
1334,2763,3
1334,1581,2
1334,1204,5
1334,1653,5
1334,2390,4
1334,1748,5
1334,2688,3
1335,3844,1
1335,3591,2
1335,2312,2
1335,1673,2
1335,3083,5
1335,3728,4
1335,3221,4
1335,3863,1
1335,3141,2
1335,3104,2
1335,1199,4
1335,3251,1
1335,265,2
1335,1982,2
1335,1346,2
1335,2117,2
1335,2247,4
1335,1354,3
1335,1207,5
1335,592,1
1335,729,4
1335,3547,4
1335,3421,2
1335,3429,4
1335,111,5
1335,2034,1
1335,3037,4
1335,3706,1
1335,1173,4
1336,34,4
1336,1148,4
1337,3751,4
1337,2099,3
1337,1015,4
1337,3930,3
1337,1019,5
1337,2846,3
1337,3615,4
1338,227,2
1338,6,3
1338,3527,4
1338,232,5
1338,551,4
1338,110,5
1338,368,4
1338,1617,5
1338,3763,4
1338,1721,5
1338,2333,4
1339,517,4
1339,2822,3
1339,7,4
1339,3688,1
1339,2028,3
1339,2794,1
1339,423,3
1339,1772,1
1339,1517,3
1339,1167,2
1339,1584,1
1339,2792,2
1339,2469,2
1339,2918,5
1339,349,4
1339,3255,5
1339,3114,2
1339,3525,2
1340,2944,2
1340,848,2
1340,1282,2
1340,2822,2
1340,736,3
1340,2953,1
1340,1674,2
1340,653,2
1340,1517,1
1340,2065,1
1340,2253,1
1340,533,1
1340,364,5
1340,1304,2
1340,2202,1
1340,2203,2
1340,3098,2
1340,3614,3
1340,230,1
1340,288,4
1340,3489,1
1340,802,3
1340,1051,1
1340,36,1
1340,3426,3
1340,294,1
1340,39,3
1340,680,1
1340,41,1
1340,122,2
1340,506,1
1340,474,3
1340,3363,4
1340,3250,4
1340,1203,3
1340,1204,3
1340,1207,3
1340,3420,3
1340,1465,1
1340,316,2
1340,1213,5
1340,2367,1
1340,3265,1
1340,198,1
1340,2657,1
1340,3272,1
1340,2377,1
1340,204,1
1340,1997,5
1340,1614,2
1340,1805,2
1340,2640,5
1340,3793,1
1340,3026,1
1340,2723,1
1340,2133,2
1340,1366,3
1340,1388,1
1340,3546,2
1340,1487,1
1340,2012,4
1340,349,1
1340,741,3
1340,1120,3
1340,737,1
1340,2505,1
1340,2701,2
1340,3557,1
1340,3686,1
1340,3362,4
1340,2412,1
1340,2130,1
1340,366,2
1340,1136,4
1340,3444,1
1340,2302,3
1340,1655,1
1340,1912,1
1340,3354,1
1340,1275,1
1340,380,4
1340,2174,3
1340,1407,2
1341,2982,1
1341,1990,1
1341,328,5
1341,330,5
1341,879,1
1341,2353,5
1342,2826,3
1342,555,4
1342,1645,4
1342,1968,4
1342,3476,3
1342,2710,2
1342,377,4
1342,474,4
1342,1215,4
1342,2026,3
1342,1342,3
1342,1407,4
1343,3363,5
1343,3684,4
1343,5,5
1343,1179,4
1343,2791,5
1343,2248,4
1343,1884,3
1343,3114,5
1343,2311,4
1343,223,2
1343,1104,5
1343,3730,5
1343,1748,5
1343,2870,5
1343,1080,4
1343,903,5
1343,3551,5
1343,1276,5
1343,2858,5
1343,1374,5
1343,2015,4
1344,1028,4
1344,2291,4
1344,2313,4
1344,1394,5
1344,2355,3
1344,1012,3
1344,1945,4
1345,2496,4
1345,635,5
1345,3108,5
1345,2694,1
1345,70,2
1345,2599,4
1345,3624,3
1345,585,1
1345,1580,5
1345,141,5
1345,1517,4
1345,72,1
1345,788,3
1345,342,4
1345,1097,4
1345,2806,3
1345,186,4
1345,2671,4
1345,541,5
1345,1854,5
1345,2321,5
1346,3952,3
1347,3553,3
1347,34,4
1347,902,5
1347,648,3
1347,3593,1
1347,2890,5
1347,587,4
1347,3790,4
1347,47,5
1347,1584,3
1347,1912,3
1347,628,5
1347,302,5
1347,440,5
1347,25,5
1347,3450,2
1347,3534,2
1347,2399,2
1348,2081,5
1348,2018,4
1348,3299,2
1348,1033,4
1348,3948,4
1348,2194,4
1348,919,5
1348,969,5
1348,2846,5
1349,2944,4
1349,2529,3
1349,3366,5
1349,1193,5
1349,1036,5
1349,1197,4
1349,110,5
1349,1240,5
1349,1374,5
1350,1376,5
1350,480,4
1350,34,4
1350,342,2
1350,648,4
1350,2028,5
1350,1198,5
1350,307,2
1350,2357,4
1350,2006,4
1350,1018,5
1350,733,2
1351,2804,5
1351,2918,4
1352,1859,3
1352,3816,3
1352,2731,5
1352,3952,4
1352,2920,4
1352,1364,3
1352,3317,3
1352,3862,3
1352,2964,2
1352,1179,4
1353,3745,4
1353,1961,4
1353,2863,3
1353,1148,4
1353,1566,3
1353,3615,2
1354,1,4
1354,1259,5
1354,260,5
1354,1029,3
1354,1416,5
1354,3436,2
1354,10,4
1354,1291,4
1354,3053,3
1354,273,3
1354,3858,3
1354,532,2
1354,661,3
1354,534,3
1354,3479,3
1354,2692,5
1354,1050,5
1354,3355,3
1354,412,3
1354,3354,4
1354,1541,4
1354,160,2
1354,3105,4
1354,2084,3
1354,2470,3
1354,170,5
1354,2478,5
1354,1456,2
1354,3252,5
1354,2359,3
1354,2687,3
1354,2108,5
1354,3594,3
1354,3263,3
1354,288,4
1354,1219,3
1354,708,5
1354,3270,4
1354,1953,2
1354,2193,5
1354,778,5
1354,715,4
1354,3020,2
1354,2253,4
1354,2384,2
1354,3155,5
1354,3797,3
1354,2169,3
1354,2007,3
1354,2763,5
1354,3481,4
1354,2017,2
1354,2407,3
1354,1126,4
1354,2096,5
1354,3260,3
1354,1643,4
1354,1866,4
1354,2029,4
1354,2657,3
1354,2801,2
1354,1513,4
1354,2424,4
1354,249,4
1354,3835,2
1354,1020,3
1354,2045,3
1354,1407,4
1355,928,5
1355,2369,4
1356,3208,3
1356,3325,1
1356,533,3
1356,2329,5
1356,2671,1
1356,3484,1
1356,2333,4
1356,3923,3
1356,2161,4
1356,1064,2
1356,42,1
1356,1707,1
1356,2861,1
1356,432,3
1356,2097,4
1356,50,5
1356,181,1
1356,1206,5
1356,2616,3
1356,1210,3
1356,2762,4
1356,3774,1
1356,2496,3
1356,3266,5
1356,1476,3
1356,1863,3
1356,2890,3
1356,3534,1
1356,2641,4
1356,3538,3
1356,355,1
1356,1614,3
1356,1240,4
1356,474,2
1356,93,1
1356,3555,1
1356,485,1
1356,2152,1
1356,1259,5
1356,2542,3
1356,367,3
1356,3440,2
1356,881,1
1356,1348,5
1356,2428,1
1356,1917,1
1357,3840,2
1357,2456,2
1357,2784,4
1357,36,4
1357,2982,2
1357,2995,1
1357,2654,5
1357,1975,1
1357,1978,1
1357,1985,1
1357,2118,3
1357,2121,1
1357,2635,3
1357,2513,2
1357,2517,2
1357,2519,4
1357,2649,5
1357,2525,2
1357,2782,5
1357,2656,1
1357,1128,2
1357,1389,1
1357,2159,3
1357,3550,3
1357,2553,4
1358,1792,4
1358,1036,5
1358,1687,3
1358,2456,3
1358,541,5
1358,288,4
1358,2723,3
1358,165,3
1358,2991,4
1358,2616,2
1358,1597,5
1358,1222,5
1358,1676,3
1358,2641,1
1358,3033,1
1358,1882,3
1358,95,4
1358,1127,5
1358,1261,3
1358,1270,3
1358,376,3
1358,380,5
1359,720,5
1359,2018,5
1359,260,5
1359,2085,4
1359,3408,4
1359,2961,3
1359,595,5
1359,1721,5
1359,2907,4
1359,1022,5
1360,2688,3
1360,1288,4
1360,1513,1
1360,2571,5
1360,1393,3
1360,1909,5
1360,3081,5
1360,1225,5
1360,671,3
1361,1,4
1361,2657,4
1361,2728,5
1361,1213,3
1361,1554,2
1361,1269,3
1361,3097,5
1361,1914,3
1361,3359,5
1361,2908,3
1361,541,4
1361,1023,4
1362,2571,4
1362,524,3
1362,3090,4
1362,788,3
1362,3863,5
1362,2117,3
1362,3745,3
1362,3765,4
1362,951,3
1362,2232,4
1362,3513,4
1362,3770,3
1362,608,4
1362,3269,3
1362,70,4
1362,3914,4
1362,3915,5
1362,589,5
1362,3409,4
1362,338,3
1362,185,2
1362,3162,1
1362,2011,2
1362,2012,3
1362,3450,3
1362,1376,4
1362,1250,3
1362,748,4
1362,3565,3
1362,3000,5
1362,1270,5
1362,504,2
1362,3578,2
1362,2428,3
1363,3618,4
1363,1260,5
1364,1288,5
1364,2160,5
1364,1387,5
1364,556,4
1365,1282,3
1365,1222,3
1365,1129,3
1365,527,4
1365,2739,4
1365,2324,5
1365,3671,2
1365,924,4
1365,2015,2
1366,3745,3
1366,3081,4
1366,3754,4
1366,1197,4
1366,2606,2
1366,3005,2
1366,2770,5
1366,3285,4
1366,3534,4
1366,3930,4
1366,891,2
1366,2394,3
1366,3325,2
1366,1982,5
1366,2997,4
1367,3264,4
1367,899,5
1367,1220,5
1367,2470,4
1367,2054,2
1367,2407,4
1367,1097,5
1367,1259,4
1367,1646,2
1367,2671,4
1367,1777,3
1367,2770,3
1367,3471,4
1367,590,4
1367,1784,5
1367,1210,4
1367,3175,5
1367,541,5
1367,2021,2
1368,920,5
1368,3897,5
1368,74,2
1368,28,5
1369,1544,1
1369,780,1
1369,527,5
1369,1042,4
1369,2268,3
1369,151,4
1369,1304,4
1369,1179,4
1369,3868,3
1369,3108,5
1369,2985,4
1369,2093,4
1369,2863,5
1369,1079,4
1369,1340,4
1369,1097,3
1369,3404,4
1369,593,4
1369,595,3
1369,2391,4
1369,1370,4
1369,1243,2
1369,1884,4
1369,1245,5
1369,2526,5
1369,1147,5
1369,356,5
1369,357,4
1369,1256,4
1369,3307,5
1369,2797,3
1369,2450,1
1369,3699,2
1369,1278,5
1369,1270,5
1369,1271,1
1369,2396,4
1369,2173,5
1369,2046,2
1369,1407,4
1370,1248,5
1370,2699,3
1370,1127,2
1370,1035,4
1370,1987,1
1370,2805,3
1370,2710,3
1370,2683,4
1370,188,2
1370,3005,2
1371,3512,3
1371,673,1
1371,2628,2
1371,317,5
1371,294,4
1372,2713,3
1372,2858,4
1372,2628,5
1373,1376,3
1373,3699,2
1373,1032,4
1373,595,5
1373,1374,4
1373,1022,5
1373,1566,3
1374,1296,5
1374,1699,3
1374,3100,4
1374,2858,5
1374,1711,3
1374,3504,5
1374,1394,5
1374,531,4
1374,150,3
1374,3095,4
1374,25,3
1374,2682,3
1374,508,5
1375,2147,1
1375,265,4
1375,2858,5
1375,2188,4
1375,1198,4
1375,1554,4
1376,2599,4
1376,2856,3
1376,3148,4
1376,1678,4
1376,2991,3
1376,2676,3
1376,2734,4
1376,2710,3
1376,3005,3
1377,3584,2
1377,2402,4
1377,3081,3
1377,786,3
1377,1299,4
1377,405,3
1377,1912,3
1377,3436,3
1377,410,3
1377,1690,1
1377,160,2
1377,376,2
1377,802,3
1377,2468,3
1377,1702,3
1377,168,3
1377,1580,3
1377,1197,5
1377,2867,3
1377,2377,1
1377,95,4
1377,2378,3
1377,1602,2
1377,708,2
1377,329,4
1377,586,4
1377,1101,3
1377,1869,2
1377,592,3
1377,3448,3
1377,1497,1
1377,2143,3
1377,2017,3
1377,2724,3
1377,2405,3
1377,1894,2
1377,2792,2
1377,1004,2
1377,1960,2
1377,2805,3
1377,2423,5
1377,3576,3
1377,377,4
1377,2683,2
1377,1020,3
1377,1663,3
1378,916,4
1378,2130,4
1378,2324,5
1378,1269,5
1378,3948,2
1379,3786,2
1379,2355,4
1379,2997,4
1379,918,3
1379,2683,2
1379,3932,5
1380,2052,3
1380,2826,3
1380,1806,3
1380,1552,4
1380,21,4
1380,1566,3
1380,3745,3
1380,170,5
1380,2092,3
1380,2352,2
1380,1713,3
1380,1591,2
1380,10,5
1380,204,3
1380,3793,5
1380,3156,2
1380,725,3
1380,2006,4
1380,1584,3
1380,1769,5
1380,1518,1
1380,1779,2
1380,2036,2
1380,252,3
1380,533,3
1381,1617,5
1381,223,4
1381,2700,3
1381,3509,3
1381,1265,4
1382,904,4
1382,1228,3
1382,3095,5
1383,5,3
1383,3591,3
1383,3081,2
1383,1035,5
1383,3087,3
1383,3100,3
1383,2081,3
1383,2599,5
1383,3112,3
1383,1584,4
1383,563,2
1383,1597,3
1383,590,1
1383,2641,3
1383,2134,3
1383,2651,2
1383,2654,2
1383,3176,4
1383,2160,3
1383,3705,2
1383,1663,4
1383,3206,2
1383,2183,4
1383,2202,4
1383,1179,5
1383,1136,4
1383,3248,2
1383,2739,4
1383,1208,4
1383,1214,4
1383,3263,4
1383,2240,4
1383,1734,5
1383,1223,4
1383,2762,4
1383,207,2
1383,2259,3
1383,218,4
1383,719,2
1383,1247,5
1383,2788,4
1383,1256,5
1383,1777,3
1383,1269,4
1383,2736,4
1383,1283,4
1383,2312,3
1383,3852,3
1383,2331,3
1383,2333,3
1383,3361,4
1383,2347,4
1383,2352,5
1383,3385,3
1383,3391,1
1383,2900,3
1383,3927,3
1383,345,4
1383,2395,2
1383,1391,2
1383,1394,5
1383,2424,4
1383,381,2
1383,1409,2
1383,2946,5
1383,2947,3
1383,1412,4
1383,2950,1
1383,905,4
1383,1931,3
1383,921,3
1383,924,2
1383,931,4
1383,1446,4
1383,1959,4
1383,1960,4
1383,942,3
1383,1968,2
1383,3526,4
1383,1479,1
1383,1997,3
1383,1490,1
1383,2517,1
1383,3040,1
1383,2018,3
1383,2020,4
1384,3793,3
1384,908,4
1385,2858,5
1386,904,4
1386,3396,5
1386,1148,5
1386,3751,5
1387,2208,4
1387,1507,3
1387,2085,2
1387,39,5
